variant,replicate,max_t,observed_max_t
destruction_shuffle,88,1.7881018135728746,2.6017278529174916
destruction_shuffle,89,2.0318038205630184,2.6017278529174916
destruction_shuffle,90,2.0969995023761916,2.6017278529174916
destruction_shuffle,91,1.928918246612564,2.6017278529174916
destruction_shuffle,92,3.1759861632450868,2.6017278529174916
destruction_shuffle,93,1.6762100270885683,2.6017278529174916
destruction_shuffle,94,1.741869241611558,2.6017278529174916
destruction_shuffle,95,1.9108955318695708,2.6017278529174916
destruction_shuffle,96,2.038350442571291,2.6017278529174916
destruction_shuffle,97,1.7048278674265718,2.6017278529174916
destruction_shuffle,98,2.4204287066684205,2.6017278529174916
destruction_shuffle,99,1.8165885858004813,2.6017278529174916
destruction_shuffle,100,2.103370923064759,2.6017278529174916
destruction_shuffle,101,2.4841040981703832,2.6017278529174916
destruction_shuffle,102,2.35349609237795,2.6017278529174916
destruction_shuffle,103,2.3164035595870853,2.6017278529174916
destruction_shuffle,104,2.3788264090097693,2.6017278529174916
destruction_shuffle,105,2.4678351756764174,2.6017278529174916
destruction_shuffle,106,2.3219411089112216,2.6017278529174916
destruction_shuffle,107,3.0309088374037603,2.6017278529174916
destruction_shuffle,108,2.377513655261437,2.6017278529174916
destruction_shuffle,109,3.152556226867929,2.6017278529174916
destruction_shuffle,110,2.2517119203813705,2.6017278529174916
destruction_shuffle,111,1.8161511479933388,2.6017278529174916
destruction_shuffle,112,2.5563477864840642,2.6017278529174916
destruction_shuffle,113,2.251290500870592,2.6017278529174916
destruction_shuffle,114,3.434694722621358,2.6017278529174916
destruction_shuffle,115,1.5891185968355341,2.6017278529174916
destruction_shuffle,116,3.2525980238485963,2.6017278529174916
destruction_shuffle,117,2.1437689917418163,2.6017278529174916
destruction_shuffle,118,3.021337462347712,2.6017278529174916
destruction_shuffle,119,2.445338127721649,2.6017278529174916
destruction_shuffle,120,1.982320511782893,2.6017278529174916
destruction_shuffle,121,2.872174945591097,2.6017278529174916
destruction_shuffle,122,3.363977986467294,2.6017278529174916
destruction_shuffle,123,1.8413488988694973,2.6017278529174916
destruction_shuffle,124,3.1888659379949837,2.6017278529174916
destruction_shuffle,125,2.049078674590737,2.6017278529174916
destruction_shuffle,126,2.2694983221284084,2.6017278529174916
destruction_shuffle,127,2.5579140756406384,2.6017278529174916
destruction_shuffle,128,3.006793334143301,2.6017278529174916
destruction_shuffle,129,2.051706694838922,2.6017278529174916
destruction_shuffle,130,2.845436561200859,2.6017278529174916
destruction_shuffle,131,1.5776168842801916,2.6017278529174916
destruction_shuffle,132,2.4292159558882562,2.6017278529174916
destruction_shuffle,133,3.5429319375353394,2.6017278529174916
destruction_shuffle,134,2.8728648854361434,2.6017278529174916
destruction_shuffle,135,2.2115867502482507,2.6017278529174916
destruction_shuffle,136,1.761177342875375,2.6017278529174916
destruction_shuffle,137,2.5277893253269976,2.6017278529174916
destruction_shuffle,138,2.1573015879792448,2.6017278529174916
destruction_shuffle,139,3.614322269795396,2.6017278529174916
destruction_shuffle,140,1.6798717909270504,2.6017278529174916
destruction_shuffle,141,2.6577215865315313,2.6017278529174916
destruction_shuffle,142,3.2027523132757594,2.6017278529174916
destruction_shuffle,143,2.4025788346635326,2.6017278529174916
destruction_shuffle,144,1.8275248174727539,2.6017278529174916
destruction_shuffle,145,2.285186915268059,2.6017278529174916
destruction_shuffle,146,2.283505019163793,2.6017278529174916
destruction_shuffle,147,2.624345710697416,2.6017278529174916
destruction_shuffle,148,1.8127445986020618,2.6017278529174916
destruction_shuffle,149,3.0899818206686622,2.6017278529174916
destruction_shuffle,150,1.8117741424408078,2.6017278529174916
destruction_shuffle,151,2.0022549959979656,2.6017278529174916
destruction_shuffle,152,2.39455570953127,2.6017278529174916
destruction_shuffle,153,2.390314868304665,2.6017278529174916
destruction_shuffle,154,1.4342589988054864,2.6017278529174916
destruction_shuffle,155,2.8666703455810643,2.6017278529174916
destruction_shuffle,156,2.1302022027481735,2.6017278529174916
destruction_shuffle,157,2.1515351728759047,2.6017278529174916
destruction_shuffle,158,1.4010493880295294,2.6017278529174916
destruction_shuffle,159,2.542070647479919,2.6017278529174916
destruction_shuffle,160,2.1125383406972658,2.6017278529174916
destruction_shuffle,161,1.796785910759497,2.6017278529174916
destruction_shuffle,162,2.3942159009432955,2.6017278529174916
destruction_shuffle,163,2.149859141105164,2.6017278529174916
destruction_shuffle,164,3.290884301791161,2.6017278529174916
destruction_shuffle,165,2.445187601006494,2.6017278529174916
destruction_shuffle,166,1.9473442848927873,2.6017278529174916
destruction_shuffle,167,2.7348256338446317,2.6017278529174916
destruction_shuffle,168,2.826794622407551,2.6017278529174916
destruction_shuffle,169,3.088122311166681,2.6017278529174916
destruction_shuffle,170,2.4183297677970703,2.6017278529174916
destruction_shuffle,171,2.041477053467485,2.6017278529174916
destruction_shuffle,172,2.1165647603952027,2.6017278529174916
destruction_shuffle,173,2.8341428927816295,2.6017278529174916
destruction_shuffle,174,2.1007603686264664,2.6017278529174916
destruction_shuffle,175,2.55425440259315,2.6017278529174916
destruction_shuffle,176,3.218331992350644,2.6017278529174916
destruction_shuffle,177,2.7775985542040034,2.6017278529174916
destruction_shuffle,178,1.4106122163455899,2.6017278529174916
destruction_shuffle,179,3.0826207183867984,2.6017278529174916
destruction_shuffle,180,1.9800472532449231,2.6017278529174916
destruction_shuffle,181,2.3926356383106615,2.6017278529174916
destruction_shuffle,182,1.6638860282027803,2.6017278529174916
destruction_shuffle,183,2.386150129206312,2.6017278529174916
destruction_shuffle,184,3.89962468561722,2.6017278529174916
destruction_shuffle,185,1.6867582890429182,2.6017278529174916
destruction_shuffle,186,1.8547910888412746,2.6017278529174916
destruction_shuffle,187,3.069110259733038,2.6017278529174916
destruction_shuffle,188,2.6457811120268544,2.6017278529174916
destruction_shuffle,189,1.4489345866205507,2.6017278529174916
destruction_shuffle,190,3.0256251873255047,2.6017278529174916
destruction_shuffle,191,1.4491649704476506,2.6017278529174916
destruction_shuffle,192,2.461464223199072,2.6017278529174916
destruction_shuffle,193,2.8628172206331857,2.6017278529174916
destruction_shuffle,194,2.5774780858816797,2.6017278529174916
destruction_shuffle,195,2.621269216698976,2.6017278529174916
destruction_shuffle,196,3.377678366017226,2.6017278529174916
destruction_shuffle,197,1.6076491503795103,2.6017278529174916
destruction_shuffle,198,2.4882086080038452,2.6017278529174916
destruction_shuffle,199,2.6226704069705145,2.6017278529174916
destruction_shuffle,200,4.047843176086581,2.6017278529174916
destruction_shuffle,201,2.909629375553122,2.6017278529174916
destruction_shuffle,202,1.9067181238698303,2.6017278529174916
destruction_shuffle,203,1.5764617438727893,2.6017278529174916
destruction_shuffle,204,1.8481200629693908,2.6017278529174916
destruction_shuffle,205,2.620817058995568,2.6017278529174916
destruction_shuffle,206,1.7122426963646717,2.6017278529174916
destruction_shuffle,207,2.9600854683378444,2.6017278529174916
destruction_shuffle,208,2.0759450617184774,2.6017278529174916
destruction_shuffle,209,2.0605611630529226,2.6017278529174916
destruction_shuffle,210,2.6281061656191613,2.6017278529174916
destruction_shuffle,211,2.7639874854024633,2.6017278529174916
destruction_shuffle,212,3.5056073747391037,2.6017278529174916
destruction_shuffle,213,3.1821998737688904,2.6017278529174916
destruction_shuffle,214,2.508174369550232,2.6017278529174916
destruction_shuffle,215,2.881412305301562,2.6017278529174916
destruction_shuffle,216,2.938104257157989,2.6017278529174916
destruction_shuffle,217,2.521220068247177,2.6017278529174916
destruction_shuffle,218,3.331963495807356,2.6017278529174916
destruction_shuffle,219,1.5521619935681574,2.6017278529174916
destruction_shuffle,220,2.0376198396856675,2.6017278529174916
destruction_shuffle,221,3.0563504481246606,2.6017278529174916
destruction_shuffle,222,3.578520384917476,2.6017278529174916
destruction_shuffle,223,2.643993356523418,2.6017278529174916
destruction_shuffle,224,2.5709777093941133,2.6017278529174916
destruction_shuffle,225,1.8281466539488078,2.6017278529174916
destruction_shuffle,226,1.3302531971941318,2.6017278529174916
destruction_shuffle,227,1.6257148057316357,2.6017278529174916
destruction_shuffle,228,1.5939720030720934,2.6017278529174916
destruction_shuffle,229,1.9935334394569466,2.6017278529174916
destruction_shuffle,230,1.704148452784009,2.6017278529174916
destruction_shuffle,231,2.725195309352048,2.6017278529174916
destruction_shuffle,232,2.0579682245454416,2.6017278529174916
destruction_shuffle,233,2.3324666720789287,2.6017278529174916
destruction_shuffle,234,2.0162853179264437,2.6017278529174916
destruction_shuffle,235,3.4766959544694296,2.6017278529174916
destruction_shuffle,236,3.7790959333893532,2.6017278529174916
destruction_shuffle,237,1.4338345028814101,2.6017278529174916
destruction_shuffle,238,1.5742975902780632,2.6017278529174916
destruction_shuffle,239,3.0451308452312595,2.6017278529174916
destruction_shuffle,240,1.3776591071092459,2.6017278529174916
destruction_shuffle,241,1.607367830494348,2.6017278529174916
destruction_shuffle,242,1.4884568870939547,2.6017278529174916
destruction_shuffle,243,2.588531979345283,2.6017278529174916
destruction_shuffle,244,2.7832260786837093,2.6017278529174916
destruction_shuffle,245,1.7662053405992277,2.6017278529174916
destruction_shuffle,246,2.3182573561546347,2.6017278529174916
destruction_shuffle,247,2.2105939022209684,2.6017278529174916
destruction_shuffle,248,1.8030556863314822,2.6017278529174916
destruction_shuffle,249,1.4963326051516188,2.6017278529174916
rng_null,0,2.493745685748074,2.6017278529174916
rng_null,1,1.7410814743097187,2.6017278529174916
rng_null,2,2.592041633204461,2.6017278529174916
rng_null,3,2.1275410511494894,2.6017278529174916
rng_null,4,2.045343415454249,2.6017278529174916
rng_null,5,3.174413327495492,2.6017278529174916
rng_null,6,2.732527650539913,2.6017278529174916
rng_null,7,2.205830695231891,2.6017278529174916
rng_null,8,1.677476078146693,2.6017278529174916
rng_null,9,2.44767721579681,2.6017278529174916
rng_null,10,3.0103015328568206,2.6017278529174916
rng_null,11,2.5386403305889,2.6017278529174916
rng_null,12,2.6617586322887234,2.6017278529174916
rng_null,13,2.222773560685134,2.6017278529174916
rng_null,14,2.754493562616005,2.6017278529174916
rng_null,15,3.2236096207312515,2.6017278529174916
rng_null,16,2.578983038428729,2.6017278529174916
rng_null,17,1.7610391751904408,2.6017278529174916
rng_null,18,2.4842804597129704,2.6017278529174916
rng_null,19,2.67351112497313,2.6017278529174916
rng_null,20,1.307424789114962,2.6017278529174916
rng_null,21,1.8831632912192204,2.6017278529174916
rng_null,22,1.4120993785132665,2.6017278529174916
rng_null,23,3.5081553699377865,2.6017278529174916
rng_null,24,1.819427376334809,2.6017278529174916
rng_null,25,2.3561799107834873,2.6017278529174916
rng_null,26,2.304737992511218,2.6017278529174916
rng_null,27,1.6983374139497773,2.6017278529174916
rng_null,28,2.148708004704157,2.6017278529174916
rng_null,29,2.8711816641570573,2.6017278529174916
rng_null,30,2.917500764467686,2.6017278529174916
rng_null,31,1.6169208799612473,2.6017278529174916
rng_null,32,1.6893881424055452,2.6017278529174916
rng_null,33,2.7107012629520084,2.6017278529174916
rng_null,34,1.6615072385603162,2.6017278529174916
rng_null,35,2.834774120004658,2.6017278529174916
rng_null,36,2.3547396169257,2.6017278529174916
rng_null,37,1.6543994932408628,2.6017278529174916
rng_null,38,3.077589943790223,2.6017278529174916
rng_null,39,3.463603860823473,2.6017278529174916
rng_null,40,2.522569637085286,2.6017278529174916
rng_null,41,1.6921764090176785,2.6017278529174916
rng_null,42,3.645274483026601,2.6017278529174916
rng_null,43,3.07304779967914,2.6017278529174916
rng_null,44,3.2078831138558743,2.6017278529174916
rng_null,45,1.19328741609942,2.6017278529174916
rng_null,46,3.1450290772197995,2.6017278529174916
rng_null,47,3.1244413916524496,2.6017278529174916
rng_null,48,3.37727106966125,2.6017278529174916
rng_null,49,1.8596644417859232,2.6017278529174916
rng_null,50,3.218531080663492,2.6017278529174916
rng_null,51,2.643750457052483,2.6017278529174916
rng_null,52,2.475012803977369,2.6017278529174916
rng_null,53,2.872333371357822,2.6017278529174916
rng_null,54,2.1950359250236584,2.6017278529174916
rng_null,55,2.4290030045202635,2.6017278529174916
rng_null,56,3.392792417464493,2.6017278529174916
rng_null,57,1.7696061327436412,2.6017278529174916
rng_null,58,1.8280582806703118,2.6017278529174916
rng_null,59,2.8484413521470238,2.6017278529174916
rng_null,60,1.0378832011063142,2.6017278529174916
rng_null,61,3.5279603860821798,2.6017278529174916
rng_null,62,2.870127516037599,2.6017278529174916
rng_null,63,2.7607628819824255,2.6017278529174916
rng_null,64,2.465165825304276,2.6017278529174916
rng_null,65,3.062242064062793,2.6017278529174916
rng_null,66,1.4114023208912507,2.6017278529174916
rng_null,67,2.280141355242639,2.6017278529174916
rng_null,68,3.132377523152547,2.6017278529174916
rng_null,69,1.7055857878641283,2.6017278529174916
rng_null,70,3.0064668206819523,2.6017278529174916
rng_null,71,3.572650990766976,2.6017278529174916
rng_null,72,2.325981486479012,2.6017278529174916
rng_null,73,1.8796410850490572,2.6017278529174916
rng_null,74,2.5920604514277086,2.6017278529174916
rng_null,75,3.2065568389477175,2.6017278529174916
rng_null,76,3.562747420578863,2.6017278529174916
rng_null,77,2.5229693882079003,2.6017278529174916
rng_null,78,2.6887050947887436,2.6017278529174916
rng_null,79,3.4845486606435268,2.6017278529174916
rng_null,80,2.1108029890481173,2.6017278529174916
rng_null,81,2.5810699600240423,2.6017278529174916
rng_null,82,2.213710626834052,2.6017278529174916
rng_null,83,2.6434048389549183,2.6017278529174916
rng_null,84,1.8472324205461108,2.6017278529174916
rng_null,85,2.2139418062802054,2.6017278529174916
rng_null,86,1.7328699907541023,2.6017278529174916
rng_null,87,2.5338045674883793,2.6017278529174916
rng_null,88,2.6562601907887786,2.6017278529174916
rng_null,89,2.174071496253877,2.6017278529174916
rng_null,90,1.7305234555893456,2.6017278529174916
rng_null,91,1.9039144918159963,2.6017278529174916
rng_null,92,2.0614601380900006,2.6017278529174916
rng_null,93,1.7901579249138793,2.6017278529174916
rng_null,94,1.628713905088094,2.6017278529174916
rng_null,95,3.00563018635053,2.6017278529174916
rng_null,96,2.8361767230059938,2.6017278529174916
rng_null,97,1.5182423736121555,2.6017278529174916
rng_null,98,2.520531501384395,2.6017278529174916
rng_null,99,1.5505265644090642,2.6017278529174916
rng_null,100,2.1892544170177284,2.6017278529174916
rng_null,101,2.9803008881866657,2.6017278529174916
rng_null,102,2.024577986375811,2.6017278529174916
rng_null,103,2.102039488837309,2.6017278529174916
rng_null,104,2.3828358256677222,2.6017278529174916
rng_null,105,1.8262162004383704,2.6017278529174916
rng_null,106,2.6464664376368354,2.6017278529174916
rng_null,107,2.1457093369552003,2.6017278529174916
rng_null,108,2.2594578988542753,2.6017278529174916
rng_null,109,2.9058518765433816,2.6017278529174916
rng_null,110,1.6949548678525008,2.6017278529174916
rng_null,111,2.270259846307309,2.6017278529174916
rng_null,112,1.2363850064635302,2.6017278529174916
rng_null,113,2.8904538665609305,2.6017278529174916
rng_null,114,2.5614893428751153,2.6017278529174916
rng_null,115,2.8795797407636594,2.6017278529174916
rng_null,116,2.0856923890455796,2.6017278529174916
rng_null,117,2.0487836481706054,2.6017278529174916
rng_null,118,1.6252848984092174,2.6017278529174916
rng_null,119,1.518397514984994,2.6017278529174916
rng_null,120,2.6339106640404184,2.6017278529174916
rng_null,121,1.2360300252940088,2.6017278529174916
rng_null,122,3.2570377489064963,2.6017278529174916
rng_null,123,2.3233870473287053,2.6017278529174916
rng_null,124,2.304675942546046,2.6017278529174916
rng_null,125,1.5304195713586681,2.6017278529174916
rng_null,126,2.159948193947083,2.6017278529174916
rng_null,127,2.488988360219235,2.6017278529174916
rng_null,128,3.17361437538213,2.6017278529174916
rng_null,129,2.882353766167107,2.6017278529174916
rng_null,130,2.258668131018799,2.6017278529174916
rng_null,131,3.088266217023621,2.6017278529174916
rng_null,132,2.583822872825812,2.6017278529174916
rng_null,133,1.9144315302286816,2.6017278529174916
rng_null,134,2.0505780438528296,2.6017278529174916
rng_null,135,1.8636297556573589,2.6017278529174916
rng_null,136,2.2666149668125484,2.6017278529174916
rng_null,137,4.269612733297115,2.6017278529174916
rng_null,138,3.0583579178930873,2.6017278529174916
rng_null,139,2.066096444459222,2.6017278529174916
rng_null,140,2.661653445317417,2.6017278529174916
rng_null,141,2.279417961632913,2.6017278529174916
rng_null,142,2.5718998018287307,2.6017278529174916
rng_null,143,1.812513362836877,2.6017278529174916
rng_null,144,3.050389745384994,2.6017278529174916
rng_null,145,1.63939235676672,2.6017278529174916
rng_null,146,3.0978721916465704,2.6017278529174916
rng_null,147,2.6978415798056745,2.6017278529174916
rng_null,148,2.9880143240141606,2.6017278529174916
rng_null,149,2.6335935500256302,2.6017278529174916
rng_null,150,1.9756784762330653,2.6017278529174916
rng_null,151,2.821761203897831,2.6017278529174916
rng_null,152,1.69385409419002,2.6017278529174916
rng_null,153,2.0134740255994745,2.6017278529174916
rng_null,154,1.9241553286619968,2.6017278529174916
rng_null,155,3.1453913550463564,2.6017278529174916
rng_null,156,2.4714053610957416,2.6017278529174916
rng_null,157,2.1553480045383044,2.6017278529174916
rng_null,158,2.162662217194031,2.6017278529174916
rng_null,159,2.9682009129069145,2.6017278529174916
rng_null,160,2.8432881613784713,2.6017278529174916
rng_null,161,1.7073514531321938,2.6017278529174916
rng_null,162,1.6213358255182821,2.6017278529174916
rng_null,163,2.0045779783364184,2.6017278529174916
rng_null,164,2.06378053890145,2.6017278529174916
rng_null,165,2.4082781054647895,2.6017278529174916
rng_null,166,1.965120350692855,2.6017278529174916
rng_null,167,1.097608374368984,2.6017278529174916
rng_null,168,2.215953763743711,2.6017278529174916
rng_null,169,2.5623819768047724,2.6017278529174916
rng_null,170,2.392847413372909,2.6017278529174916
rng_null,171,3.8484090506289585,2.6017278529174916
rng_null,172,1.6196138883396227,2.6017278529174916
rng_null,173,1.9107587927853613,2.6017278529174916
rng_null,174,2.172767172660528,2.6017278529174916
rng_null,175,2.080772427945645,2.6017278529174916
rng_null,176,2.2357057757578453,2.6017278529174916
rng_null,177,3.928727170390456,2.6017278529174916
rng_null,178,1.383504831684041,2.6017278529174916
rng_null,179,2.091135096964649,2.6017278529174916
rng_null,180,3.5685203398079643,2.6017278529174916
rng_null,181,1.710046704011038,2.6017278529174916
rng_null,182,1.7550244286500951,2.6017278529174916
rng_null,183,2.200295437239813,2.6017278529174916
rng_null,184,3.260580659090043,2.6017278529174916
rng_null,185,3.0902069705410766,2.6017278529174916
rng_null,186,3.327065093507906,2.6017278529174916
rng_null,187,2.4519268731044965,2.6017278529174916
rng_null,188,2.0959979689399746,2.6017278529174916
rng_null,189,2.7210623774512213,2.6017278529174916
rng_null,190,3.0007679688530216,2.6017278529174916
rng_null,191,3.300204689606054,2.6017278529174916
rng_null,192,1.1942494326073176,2.6017278529174916
rng_null,193,1.9020038149512115,2.6017278529174916
rng_null,194,3.474495746775414,2.6017278529174916
rng_null,195,2.6646807659690155,2.6017278529174916
rng_null,196,1.1302191736365852,2.6017278529174916
rng_null,197,2.6534383818359237,2.6017278529174916
rng_null,198,1.4134230283067668,2.6017278529174916
rng_null,199,2.2616115033037496,2.6017278529174916
rng_null,200,3.092117861715811,2.6017278529174916
rng_null,201,3.0037070321952286,2.6017278529174916
rng_null,202,2.132951053534543,2.6017278529174916
rng_null,203,2.051871737893162,2.6017278529174916
rng_null,204,2.387660375328106,2.6017278529174916
rng_null,205,2.455964733602084,2.6017278529174916
rng_null,206,1.9394140724519795,2.6017278529174916
rng_null,207,2.8409790107413895,2.6017278529174916
rng_null,208,2.493189800162573,2.6017278529174916
rng_null,209,3.1535864076471603,2.6017278529174916
rng_null,210,3.007866900861127,2.6017278529174916
rng_null,211,1.5627286349180138,2.6017278529174916
rng_null,212,2.2312923779914104,2.6017278529174916
rng_null,213,1.902896695492599,2.6017278529174916
rng_null,214,2.936981397247761,2.6017278529174916
rng_null,215,2.4000006169340926,2.6017278529174916
rng_null,216,2.2206778092989463,2.6017278529174916
rng_null,217,2.2480977528970074,2.6017278529174916
rng_null,218,2.0808458772499705,2.6017278529174916
rng_null,219,2.0981135432606717,2.6017278529174916
rng_null,220,2.665799587918992,2.6017278529174916
rng_null,221,1.5840904177432271,2.6017278529174916
rng_null,222,2.7106312070091207,2.6017278529174916
rng_null,223,3.719882577246393,2.6017278529174916
rng_null,224,2.625698330445118,2.6017278529174916
rng_null,225,2.8950106940788647,2.6017278529174916
rng_null,226,3.992712538736223,2.6017278529174916
rng_null,227,2.294085715880697,2.6017278529174916
rng_null,228,2.318279701087179,2.6017278529174916
rng_null,229,2.400824096682851,2.6017278529174916
rng_null,230,1.5998347549696665,2.6017278529174916
rng_null,231,2.2984305678160353,2.6017278529174916
rng_null,232,1.8119317044365668,2.6017278529174916
rng_null,233,2.4514730243204843,2.6017278529174916
rng_null,234,2.1510956146181335,2.6017278529174916
rng_null,235,2.056173891317454,2.6017278529174916
rng_null,236,3.421877708748521,2.6017278529174916
rng_null,237,2.143926797130687,2.6017278529174916
rng_null,238,1.348554803355207,2.6017278529174916
rng_null,239,2.2936000129618375,2.6017278529174916
rng_null,240,2.348407182993061,2.6017278529174916
rng_null,241,2.3200319659134507,2.6017278529174916
rng_null,242,2.3823345976421617,2.6017278529174916
rng_null,243,1.7143463220702655,2.6017278529174916
rng_null,244,2.0809964291679917,2.6017278529174916
rng_null,245,2.129442913755367,2.6017278529174916
rng_null,246,2.3653683688339013,2.6017278529174916
rng_null,247,2.299001478905562,2.6017278529174916
rng_null,248,3.0335185517902734,2.6017278529174916
rng_null,249,2.724929832976532,2.6017278529174916
